thread_id,customer_tweet_id,customer_user_id,customer_text,brand_tweet_id,brand_text,created_at,is_informative_resolution,filter_reason,category_tag
th_100511,100511,cust_5256,@AmazonHelp locked out of my account please help me get back in. Pls reply asap.,100512,@customer Send us a DM with your registered phone number.,Tue Jan 03 05:11:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_100513,100513,cust_5257,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,100514,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Tue Jan 03 05:22:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100515,100515,cust_5258,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,100516,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Tue Jan 03 05:40:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100517,100517,cust_5259,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",100518,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Tue Jan 03 05:48:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100519,100519,cust_5260,"@AmazonHelp Order ID: 104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",100520,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Tue Jan 03 06:05:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100521,100521,cust_5261,@AmazonHelp My package was supposed to arrive yesterday by 8pm (Order #112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update! Pls reply asap.,100522,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Tue Jan 03 06:14:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100523,100523,cust_5262,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,100524,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Tue Jan 03 06:31:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100525,100525,cust_5263,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,100526,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Tue Jan 03 06:37:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100527,100527,cust_5264,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,100528,@customer Please DM us your details so we can check this.,Tue Jan 03 06:48:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_100529,100529,cust_5265,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,100530,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Tue Jan 03 07:08:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100531,100531,cust_5266,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window? Pls reply asap.,100532,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Tue Jan 03 07:21:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100533,100533,cust_5267,"@AmazonHelp returned shoes because size was small, still waiting on refund.",100534,@customer Send us a DM with your tracking number.,Tue Jan 03 07:30:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100535,100535,cust_5268,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,100536,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Tue Jan 03 07:44:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100537,100537,cust_5269,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,100538,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Tue Jan 03 07:51:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100539,100539,cust_5270,@AmazonHelp got damaged book with torn pages.,100540,@customer Please DM us your order ID.,Tue Jan 03 08:11:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_100541,100541,cust_5271,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,100542,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Tue Jan 03 08:19:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100543,100543,cust_5272,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,100544,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Tue Jan 03 08:31:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100545,100545,cust_5273,@AmazonHelp double charged for prime video subscription this month.,100546,@customer Please contact us via DM.,Tue Jan 03 08:42:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_100547,100547,cust_5274,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,100548,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Tue Jan 03 08:52:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100549,100549,cust_5275,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,100550,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Tue Jan 03 09:08:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100551,100551,cust_5276,@AmazonHelp locked out of my account please help me get back in. Pls reply asap.,100552,@customer Send us a DM with your registered phone number.,Tue Jan 03 09:23:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_100553,100553,cust_5277,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,100554,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Tue Jan 03 09:33:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100555,100555,cust_5278,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,100556,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Tue Jan 03 09:47:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100557,100557,cust_5279,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",100558,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Tue Jan 03 09:57:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100559,100559,cust_5280,"@AmazonHelp Order #104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",100560,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Tue Jan 03 10:16:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100561,100561,cust_5281,@AmazonHelp My parcel was supposed to arrive yesterday by 8pm (Order ID: 112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update!,100562,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Tue Jan 03 10:22:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100563,100563,cust_5282,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,100564,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Tue Jan 03 10:34:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100565,100565,cust_5283,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,100566,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Tue Jan 03 10:46:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100567,100567,cust_5284,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,100568,@customer Please DM us your details so we can check this.,Tue Jan 03 11:06:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_100569,100569,cust_5285,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,100570,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Tue Jan 03 11:17:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100571,100571,cust_5286,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window? Pls reply asap.,100572,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Tue Jan 03 11:22:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100573,100573,cust_5287,"@AmazonHelp returned shoes because size was small, still waiting on refund.",100574,@customer Send us a DM with your tracking number.,Tue Jan 03 11:43:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100575,100575,cust_5288,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,100576,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Tue Jan 03 11:54:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100577,100577,cust_5289,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,100578,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Tue Jan 03 12:05:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100579,100579,cust_5290,@AmazonHelp got damaged book with torn pages.,100580,@customer Please DM us your order ID.,Tue Jan 03 12:21:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_100581,100581,cust_5291,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,100582,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Tue Jan 03 12:29:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100583,100583,cust_5292,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,100584,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Tue Jan 03 12:42:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100585,100585,cust_5293,@AmazonHelp double charged for prime video subscription this month.,100586,@customer Please contact us via DM.,Tue Jan 03 12:54:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_100587,100587,cust_5294,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,100588,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Tue Jan 03 13:04:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100589,100589,cust_5295,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,100590,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Tue Jan 03 13:18:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100591,100591,cust_5296,@AmazonHelp locked out of my account please help me get back in. Pls reply asap.,100592,@customer Send us a DM with your registered phone number.,Tue Jan 03 13:35:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_100593,100593,cust_5297,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,100594,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Tue Jan 03 13:40:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100595,100595,cust_5298,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,100596,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Tue Jan 03 13:58:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100597,100597,cust_5299,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",100598,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Tue Jan 03 14:14:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100599,100599,cust_5300,"@AmazonHelp Order #104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",100600,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Tue Jan 03 14:24:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100601,100601,cust_5301,@AmazonHelp My package was supposed to arrive yesterday by 8pm (Order #112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update! Pls reply asap.,100602,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Tue Jan 03 14:37:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100603,100603,cust_5302,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,100604,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Tue Jan 03 14:46:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100605,100605,cust_5303,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,100606,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Tue Jan 03 15:04:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100607,100607,cust_5304,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,100608,@customer Please DM us your details so we can check this.,Tue Jan 03 15:10:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_100609,100609,cust_5305,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,100610,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Tue Jan 03 15:27:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100611,100611,cust_5306,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window? Pls reply asap.,100612,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Tue Jan 03 15:36:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100613,100613,cust_5307,"@AmazonHelp returned shoes because size was small, still waiting on refund.",100614,@customer Send us a DM with your tracking number.,Tue Jan 03 15:50:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100615,100615,cust_5308,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,100616,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Tue Jan 03 16:05:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100617,100617,cust_5309,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,100618,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Tue Jan 03 16:14:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100619,100619,cust_5310,@AmazonHelp got damaged book with torn pages.,100620,@customer Please DM us your order ID.,Tue Jan 03 16:24:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_100621,100621,cust_5311,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,100622,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Tue Jan 03 16:36:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100623,100623,cust_5312,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,100624,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Tue Jan 03 16:55:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100625,100625,cust_5313,@AmazonHelp double charged for prime video subscription this month.,100626,@customer Please contact us via DM.,Tue Jan 03 17:09:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_100627,100627,cust_5314,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,100628,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Tue Jan 03 17:13:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100629,100629,cust_5315,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,100630,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Tue Jan 03 17:31:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100631,100631,cust_5316,@AmazonHelp locked out of my account please help me get back in.,100632,@customer Send us a DM with your registered phone number.,Tue Jan 03 17:42:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_100633,100633,cust_5317,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,100634,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Tue Jan 03 17:51:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100635,100635,cust_5318,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,100636,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Tue Jan 03 18:02:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100637,100637,cust_5319,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",100638,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Tue Jan 03 18:19:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100639,100639,cust_5320,"@AmazonHelp Order #104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",100640,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Tue Jan 03 18:35:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_100641,100641,cust_5321,@AmazonHelp My package was supposed to arrive yesterday by 8pm (Order #112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update! Pls reply asap.,100642,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Tue Jan 03 18:40:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100643,100643,cust_5322,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,100644,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Tue Jan 03 18:52:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100645,100645,cust_5323,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,100646,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Tue Jan 03 19:13:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_100647,100647,cust_5324,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,100648,@customer Please DM us your details so we can check this.,Tue Jan 03 19:17:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_100649,100649,cust_5325,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,100650,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Tue Jan 03 19:36:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100651,100651,cust_5326,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window? Pls reply asap.,100652,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Tue Jan 03 19:42:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100653,100653,cust_5327,"@AmazonHelp returned shoes because size was small, still waiting on refund.",100654,@customer Send us a DM with your tracking number.,Tue Jan 03 19:59:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_100655,100655,cust_5328,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,100656,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Tue Jan 03 20:09:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100657,100657,cust_5329,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,100658,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Tue Jan 03 20:24:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_100659,100659,cust_5330,@AmazonHelp got damaged book with torn pages.,100660,@customer Please DM us your order ID.,Tue Jan 03 20:41:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_100661,100661,cust_5331,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,100662,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Tue Jan 03 20:47:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100663,100663,cust_5332,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,100664,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Tue Jan 03 21:01:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_100665,100665,cust_5333,@AmazonHelp double charged for prime video subscription this month.,100666,@customer Please contact us via DM.,Tue Jan 03 21:18:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_100667,100667,cust_5334,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,100668,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Tue Jan 03 21:24:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100669,100669,cust_5335,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,100670,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Tue Jan 03 21:38:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_100671,100671,cust_5336,@AmazonHelp locked out of my account please help me get back in. Pls reply asap.,100672,@customer Send us a DM with your registered phone number.,Tue Jan 03 21:47:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_100673,100673,cust_5337,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,100674,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Tue Jan 03 22:01:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100675,100675,cust_5338,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,100676,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Tue Jan 03 22:19:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_100677,100677,cust_5339,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",100678,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Tue Jan 03 22:34:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
