thread_id,customer_tweet_id,customer_user_id,customer_text,brand_tweet_id,brand_text,created_at,is_informative_resolution,filter_reason,category_tag
th_24983,24983,121404,@AmazonHelp No effort from @115850 yet.,24982,@121404 We've sent a correspondence to your registered email id. Please check the same for more information. ^ZH,Wed Oct 25 06:09:05 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_24986,24986,121404,@AmazonHelp order 406-5346056-8286767 I want a refund for the product. https://t.co/CKTsoBPMgb,24984,@121404 Sincere apologies for the mess. Please fill this form: https://t.co/beaaDm0muc so we could get this sorted soon. 1/2 ^RS,Mon Oct 23 11:03:26 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_24990,24990,121405,"@AmazonHelp Yes, I just did. Not helping. Provide an email ID I can write to.",24989,@121405 Choose Reason &gt; Choose Issue &gt; Choose the mode of contact E-mail (2/2) ^GK,Wed Nov 01 09:17:09 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_24993,24993,121405,"@AmazonHelp Phone, your IVR options are not flexible.",24992,"@121405 Just to confirm, have you tried contacting us via chat or email through the link provided earlier? ^HS",Tue Oct 31 17:33:13 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_24996,24996,121405,@AmazonHelp There was no way I could communicate that I never subscribed for a prime membership on your dot com website.,24994,@121405 Did you contact us directly via phone or chat: https://t.co/hApLpMlfHN? ^AB,Mon Oct 30 16:22:13 +0000 2017,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_25001,25001,121406,@AmazonHelp i have had a payment taken THREE times and no product!,25000,"@121406 Hi Katie. If you get in touch: https://t.co/JzP7hlA23B, we'll be happy to look into this with you. ^DC",Wed Nov 01 09:23:45 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25003,25003,121406,@AmazonHelp No i’ve already done that and you have taken more money out of my bank! Someone needs to contact me not an auto form,25005,@121406 We're unable to access your acc here. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS,Wed Nov 01 09:34:46 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25004,25004,121406,@AmazonHelp had an email saying payment has been reversed but has been taken AGAIN this morning.,25002,"@121406 Hi, sorry to hear that, please get in touch with us here: https://t.co/JzP7hlA23B we'll help ^AS",Wed Nov 01 09:24:18 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25007,25007,121407,@AmazonHelp Amazon Id __email__ I have added ₹460 and make a Jio recharge 399. As per your offer 101 cashback+ 20% on first top-up.I didn't,25009,"@121407 Please don't provide your order details,we consider it to be personal information. Our page is visible to the public.2/2^SC",Wed Nov 01 11:02:48 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25015,25015,121408,@AmazonHelp  Amazon is just making me fool from last 10 days ...is there any system,25017,@121408 Sorry for any inconvenience. Could you confirm sharing your details in the link provided above by ^HK ? ^KA,Fri Nov 03 07:42:49 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25016,25016,121408,@AmazonHelp  can anybody is there for help me I had called amazon 20 times but I don't know where is my product.. Will I get this or not,25018,"@121408 If you're unable to find our correspondence, you may fill the form again https://t.co/SK1AZRszNa and we'll assist you. 2/2^PJ",Sun Nov 05 13:37:05 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25253,25253,121460,@AmazonHelp The delivery deadline was yesterday,25255,@121460 Have you contacted the seller? ^MC,Sat Nov 04 10:04:09 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_25254,25254,121460,@AmazonHelp It’s from a seller,25252,@121460 I'm sorry for the trouble! When was the delivery date? Have you already reached out to the seller? ^LL,Fri Nov 03 23:08:56 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25259,25259,121460,@AmazonHelp I purchased a book on the 8th October and still hasn’t come and is now past its delivery deadline?,25258,"@121460 Oh no! I'm sorry your book is late, Meghan. Is it coming from us or a seller? Info here: https://t.co/aaDyEz1VgE ^BL",Fri Nov 03 23:03:45 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_25263,25263,121462,"@AmazonHelp It's blank. My delivery status still says ""can't deliver"" even though I've called customer service.This is the second time in one year.",25262,"@121462 Thanks for the update, Chris! When you spoke with us previously, what options or insight were we able to provide? ^ML",Sat Nov 04 00:17:06 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_25272,25272,121465,@AmazonHelp YES paid an extra $10 for delivery today. Assuming that will be refunded.,25274,"@121465 We would be happy to discuss that in real time by phone or chat, use the following link:  https://t.co/hApLpMlfHN ^CH",Sat Nov 04 00:29:17 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_25279,25279,121467,@AmazonHelp Yes I have contacted Amazon and this problem is going to cost me a lot of money and as of right now there is solution.,25277,"@121467 When you contacted us previously, what options or insights were provided to you? ^CH",Sat Nov 04 00:21:39 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25287,25287,121470,@AmazonHelp Will I get a refund? I paid extra for next day delivery.,25286,"@121470 When you can, please reach us via phone or chat here: https://t.co/oGDklGgbCZ so we can look into available options. ^SJ",Sat Nov 04 00:03:42 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_25293,25293,121470,@AmazonHelp where is my order? I paid for 1 day delivery yesterday and no notification to say to pick it up at the pick up point.,25292,@121470 I am sorry for the wait! What's the latest tracking/delivery date shown in Your Orders here: https://t.co/aaDyEz1VgE. ^LM,Fri Nov 03 20:23:07 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_25295,25295,121471,@AmazonHelp Yup and this is the third time,25297,@121471 I'm sorry to hear this! Does this tend to happen with a certain carrier? Keep us updated! ^AB,Sat Nov 04 16:10:55 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25298,25298,121471,@AmazonHelp Yeah it happens with you! Stuff that is marked amazon prime and says I'll get it in two days and then at 8pm on the second day changes ETA.,25299,"@121471 We'd like to have a specialist look into this. When you get the chance, leave us some details here: https://t.co/YsS78D9Zkk ^TH",Sat Nov 04 17:26:35 +0000 2017,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_25306,25306,121473,@AmazonHelp Wasn’t even brought up. I called and used the chat. Very disappointed.,25304,@121473 My team would like to look into helping with this. Please provide your info &amp; we will reach out: https://t.co/2kHRWcnKYj ^RM,Sat Nov 04 00:09:35 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25834,25834,121644,"@AmazonHelp yeah, other screen shot is confirmation email. Also logged in with same account.",25831,@121644 Pls reach out here so we can check this for you Kris https://t.co/q8uNognC5E ^KM,Wed Nov 01 09:48:23 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25838,25838,121645,@AmazonHelp @121644 I am also having the same predicament! I got a confirmation message and email but am unable to access the presale!,25840,"@121645 Hi, have you been able to check you're logged in using the same email/password combination? ^TS",Wed Nov 01 09:48:39 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25847,25847,121648,@AmazonHelp Amazon Cust Cre is not able to resolve my problem related to refund. Checkout details of my a/c.(Reg Mob No: 9867111188),25849,"@121648 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^SI",Wed Nov 01 10:00:44 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_25855,25855,121649,@AmazonHelp What is this ? Two days in a row it has gone to wrong courier facility ? No follow ups from amazon !! https://t.co/ixGAtTiBR0,25857,"@121649 Sorry about that. I’d like to help you, please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SY",Thu Nov 02 07:37:47 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_25860,25860,121649,"@AmazonHelp I did fill up the form twice, still waiting for a phone call back!",25862,@121649 You should have received a correspondence if you have shared the details. (1/2) ^JS,Fri Nov 03 12:46:58 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25871,25871,121651,"@AmazonHelp The book has been previously published, but I own all rights to it as they reverted back to me this month. 2/2",25872,@121651 Did our publisher team set a time-frame for the approval process? ^KN,Wed Nov 01 09:56:39 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25873,25873,121651,"@AmazonHelp No, but I emailed to offer a copy of my rights reversion letter and ""in review"" just changed to ""publishing"" on my KDP page. Appears ok.",25874,@121651 Just let us know if you need anything else. ^BM,Wed Nov 01 10:19:39 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25881,25881,121654,@119356 @AmazonHelp @1560 I have purchased a keybrd &amp;mouse mrp shows 787 bt bill amt 799 from amazon .. https://t.co/LA3QOEQZo0,25880,"@121654 Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. 3/3 ^KA",Wed Nov 01 09:18:07 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25889,25889,121656,@AmazonHelp Still the issue is open....how come its taking so long?,25891,@121656 Please share your details from the link here: https://t.co/beaaDm0muc and we will assist you accordingly. (2/2)^HR,Mon Nov 06 06:43:30 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25894,25894,121656,@AmazonHelp Rcvd incomplete reply. Complaint not being read properly. It is a response about Gift cards. Query on Amazon Pay Bal. not being answered.,25895,@121656 Sorry for the disappointment. Please reply to the email you've received from our team and we'll get back. ^KA,Tue Nov 07 03:46:21 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25896,25896,121656,"@AmazonHelp I clicked ""NO"" on whether the issue was resolved. And once again narrated my prob in online feedback portal. Customer service is abysmal",25897,"@121656 I understand your upset, may I know if you've replied to the email sent by the Social Media team? ^EM",Tue Nov 07 04:15:18 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25898,25898,121656,@AmazonHelp At the bottom it was mentioned-  Did I solve your problem? I clicked NO and detailed the issue on the feedback portal.,25899,@121656 Sorry for the trouble with the resolution. We'll get in touch with an update soon. Appreciate your understanding. ^AK,Tue Nov 07 05:30:18 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25901,25901,121656,@AmazonHelp Still no reply...my complaint is still pending,25905,@121656 Apologies for the ordeal. Kindly reply to our correspondence here: https://t.co/8DAc10S7ww and we'll check this further for you. ^VN,Thu Nov 09 15:03:41 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25906,25906,121656,@AmazonHelp There is no provision to make a reply...Why aren't you replying my question on amazon pay balance??? @115851 - #amazonsucks,25907,@121656 Please check the link above and reply to our email. You will have an option to reply to the email. ^PS,Fri Nov 10 03:43:23 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25908,25908,121656,@AmazonHelp Where?? I am fed up....you guys are useless....you deducted my Amazon Pay Balance without alerting me. #amazonsucks @115851 https://t.co/FxG86Khf6f,25909,@121656 Sorry about that. Kindly write back to the email you've received from our team and we will respond on the same. ^GK,Fri Nov 10 06:29:27 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25910,25910,121656,@AmazonHelp No Not Again. I have written it at least thrice by now...and narrated the same over my phone call...not again. You go and read. Why did you not alert me before deducting the pay balance??? @115851 #amazonsucks,25911,"@121656 Twitter being a public platform we do not have access to your account details, please reply to the email for better insight of the issue. ^SI",Fri Nov 10 07:53:54 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25912,25912,121656,@AmazonHelp I have replied and emailed and web posted....enough...you go trace it out. #amazonsucks @115851,25913,"@121656 Thanks for the update, we'll get back to you with a resolution soon. ^MJ",Fri Nov 10 08:37:44 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25915,25915,121656,@AmazonHelp @115851 I recvd another response. Each time response content is same. Not once has my question on amazon pay balance been answered. @115851 #amazonsucks,25916,"@121656 If your query hasn't been answered, please share your details here: https://t.co/M5hlPnM6fv and I'll get back to you. ^SH",Sat Nov 11 07:41:39 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25921,25921,121656,@AmazonHelp I recvd for Gift Card Expiry and redeemed to add Rs.1000 to my Pay Balance. Did not recv alert for Pay Balance expiry. Check my email to cs.,25920,@121656 I'm sorry to know that you did not receive any email. Request you to connect with us here:https://t.co/vlvfJr4nN9. ^OS,Tue Oct 31 13:21:15 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25923,25923,121656,@AmazonHelp I never received an alert that my Amazon pay balance was about to expire.,25922,"@121656 We send an alert 15 and 30 days prior to the expiration to your registered email ID, please check. ^HA",Tue Oct 31 13:03:15 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25925,25925,121656,@AmazonHelp Please check my email sent your cs ... and revert. #this #sucks,25924,"@121656 Please tell us what went wrong Rajdeep, so that we can check this for you. ^HN",Tue Oct 31 10:54:27 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25944,25944,121649,@AmazonHelp But why I was not shown the option of next day delivery whereas it is currently shown right now.,25945,@121649 Please get in touch with us via https://t.co/TxK11znixD and check it out for you. ^AM,Wed Nov 01 10:20:40 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_25952,25952,121402,@AmazonHelp Fresh completely ignored my messages and you guys just ask how u can help then disappear when i ask. https://t.co/XPjmFqRyA4,25951,@121402 You need to contact Amazon Fresh via here: https://t.co/JzP7hlA23B and we can help further. ^AS,Wed Nov 01 09:42:43 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25959,25959,120612,@AmazonHelp How many times we have to fill the forms. 23rd we raised the case 4063530272.Today it's 1st Nov.Still in waiting.And we loose 4 orders,25958,"@120612 your order details, we consider it to be personal info. Our page is visible to the public. (3/3)^SF",Wed Nov 01 09:11:44 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_25974,25974,121666,@AmazonHelp why am I getting ‘delivered’ updates when they haven’t been?!,25973,"@121666 I'm sorry to hear this! Just to confirm,what is the current status of this package showing ? https://t.co/hApLpMlfHN ^MW",Tue Oct 31 12:58:23 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_26854,26854,121883,@AmazonHelp The date was changed at the end of the day it was supposed to be delivered. Now it suggests it's going to take 1-2 days more.,26856,@121883 My apologies for that. Please let us know if it's not received within the revised delivery estimate. ^DC,Wed Nov 01 10:13:09 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_26880,26880,121886,"@AmazonHelp hi, I have a credit card charge for prime every month when I am not a subscriber. Can you help?",26879,@121886 I'm sorry about the charge. Please report this to our support team here: https://t.co/vlvfJr4nN9 we'll be happy to help. ^AR,Wed Nov 01 09:44:10 +0000 2017,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_26886,26886,121888,@AmazonHelp It’s not working!!,26889,@121888 Oh no! What's the issue? What does it show? ^PK,Wed Nov 01 10:08:35 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26906,26906,121892,@AmazonHelp It’s not letting me copy the link,26908,"@121892 You should be able to tap/click on that link. If not, can you please use another device to see if it works? ^RL",Wed Nov 01 10:06:47 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26907,26907,121892,@AmazonHelp Hi I am not happy at all NO response from @115830 this is not acceptable it’s Racism which I wouldn’t expect from Amazon...... https://t.co/jjAJS8njHt,26905,"@121892 Hi, can you get in touch using https://t.co/J7gpEjazfN and I'll have a specialist look into this? ^BM",Wed Nov 01 09:45:14 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26914,26914,121893,@AmazonHelp Just now! I gave you the benefit of the doubt but I have now cancelled the order.,26912,"@121893 Hi, what info did we give about the dispatch issue? Were any options provided? ^TS",Wed Nov 01 09:54:00 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_26916,26916,121893,@AmazonHelp Between 24th and 26th I believe,26915,@121893 Have you contacted us about the delay: https://t.co/JzP7hlA23B? ^KB,Tue Oct 31 22:07:16 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26918,26918,121893,"@AmazonHelp Pre ordered a book and treated myself to another book, neither have even dispatched! The order is still at will dispatch on 22nd Oct.",26917,@121893 When you placed the order what was the stated delivery date? You can quickly check from here:  https://t.co/aaDyEz1VgE ^CH,Tue Oct 31 21:54:20 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_26928,26928,121896,@AmazonHelp It was supposed to arrive yesterday and now it's changed to by the 6th. Bit confused with the fact there is partial tracking information.,26930,"@121896 Let's take a look into this together. When you get the chance, please reach out to us here: https://t.co/JzP7hlA23B ^TH",Wed Nov 01 10:05:17 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_26929,26929,121896,"@AmazonHelp Hi, just curious as to why tracking details for my item haven't been updated. Can you help? https://t.co/Ko30E2efuK",26927,"@121896 Hi, tracking isn't available for all parcels, do you see a carrier name? What expected delivery date is provided? ^TS",Wed Nov 01 09:50:57 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_26936,26936,121897,@AmazonHelp I don’t seem to be able to play my Spotify playlists on Echo either - it doesn’t recognise the titles. Which command should I use?,26937,@121897 Here's a link to our page about music commands. Do you have Spotify Premium? Looks like it's required. https://t.co/ZAWkX10RMf ^EM,Wed Nov 01 11:15:32 +0000 2017,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_26945,26945,121898,@AmazonHelp Before 2 month I have purchased 32 inches TCL led tvAnd now there is a problem in that tvAnd TCL is not helping me,26947,@121898 please get back to us with a service denial letter and we'll look into this for you. 4/4 ^AR,Wed Nov 01 10:06:26 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26951,26951,121898,@AmazonHelp So if there service is not good then why you are allowing them to sell their products on your portal...You will help me or not,26953,@121898 I'm sorry but we'll not be able to look into this until we receive a service denial letter. ^HK,Wed Nov 01 10:19:18 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26961,26961,121901,"@AmazonHelp Not yet, have tried to contact the seller several times and no response. Not got access to a laptop to further the complaint at the moment",26963,"@121901 We want to help out! So when you have the ability to contact us, here's a link to reach out: https://t.co/JzP7hlA23B ^MJ",Wed Nov 01 10:02:20 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26971,26971,121902,@AmazonHelp tried but it's not happening. This is what is service level. When someone asking for call back you guys showing different way,26968,@121902 Could you please let us know what went wrong while trying to reach us? (2/2)^HR,Mon Oct 30 05:58:25 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26975,26975,121902,@AmazonHelp can someone from your team call me.,26973,@121902 You may reach out to our support team via phone/chat/email here: https://t.co/2t6DQoUmNZ. ^MM,Mon Oct 30 05:51:56 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_26977,26977,121902,"@AmazonHelp true, if not then why should I tweet. You guys are just making us fool",26976,"@121902 I understand you're upset. Please do let us know what went wrong, we'd like to assist you. ^EM",Mon Oct 30 03:57:01 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27352,27352,121990,@AmazonHelp I was told for the past 3 days to check my local office because I shoud have the items by now,27354,@121990 Could you please confirm if these items were shipped by Amazon or by a seller? You can find that here: https://t.co/Y5jpI9gRhE ^SD,Wed Nov 01 10:44:05 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27355,27355,121990,@AmazonHelp I believe one item was shipped by Amazon and I know one was by the seller,27356,@121990 Have we missed the delivery dates given in checkout/confirmation e-mail for both orders: https://t.co/o6Xzbu6RMj ^KN,Wed Nov 01 10:53:18 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_27406,27406,121889,@AmazonHelp trying to book morrissey tickets. Saying I've exceeded amount. No I haven't. Help me.,27405,@121889 Sorry to hear this. Please reach out to us here: https://t.co/CJO45iBHVu and we can look into this. ^PK,Wed Nov 01 10:05:11 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27408,27408,122008,@AmazonHelp Your Morrissey pre sale is not working for several people. Please fix. Even 1 ticket allegedly exceeds the maximum amount,27411,@122008 Sorry to hear that. Please reach out here: https://t.co/LVpSYqWoj4 and we'll look into it for you. ^RS,Wed Nov 01 10:19:38 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27814,27814,122086,@AmazonHelp I am unable to find a will to live on your site it just keeps showing me books. Very dissappointing,27812,@122086 What exactly are you looking for Hannah? ^KM,Wed Nov 01 10:27:06 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27816,27816,122087,@AmazonHelp I placed a pantry order with Amazon India,27818,@122087 Apologies. We'd like to check this for you. Please contact us here: https://t.co/vlvfJr4nN9. ^OS,Wed Nov 01 12:15:33 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_27817,27817,122087,@Amazonhelp Shame on fraud by Amazon Pantry,27815,"@122087 Hi, are you having trouble with a Pantry order? Did you place your order on Amazon.de? ^TS",Wed Nov 01 10:29:01 +0000 2017,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_27825,27825,122091,@AmazonHelp I don’t have an amazon account. The parcel has been delivered to the wrong address.,27827,"@122091 Oh, ok. You can get in touch using https://t.co/rkZgLcLkcO. ^BM",Wed Nov 01 11:00:51 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_27826,27826,122091,@AmazonHelp I’ve found a parcel at my door that’s not mine.Googled address and it’s not recognised. How do I return it ?,27824,@122091 Sorry for any troubles! We can help set up the return. Reach out here for further assistance: https://t.co/JzP7hlA23B ^TH,Wed Nov 01 10:25:36 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_27840,27840,122095,"@AmazonHelp Thankfully it is! The Amazon box was squashed, but the phone box is robust &amp; withstood it! The 'you were out' slip he left was a Hermes one?",27842,"@122095 We'd like to address your feedback about this. When you have a moment, pls reach us via phone: https://t.co/JzP7hlA23B ^KN 2/2",Wed Nov 01 10:43:30 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27841,27841,122095,@AmazonHelp @115830 My package was just 'delivered' - Your driver left it (my new phone) in an open/unsecured cupboard in my carport...,27839,@122095 Oh no! Was the item ok? ^BM,Wed Nov 01 10:37:07 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_27846,27846,122096,@AmazonHelp Ok..Fine but you should have to solve my problem,27848,@122096 Could you confirm if you have shared the details through the link provided above? ^PR,Wed Nov 01 14:14:55 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27849,27849,122096,@AmazonHelp Ya of course ...so what i have to do....to confirm it?,27850,"@122096 If you've shared your details, we'll work on it and get back to you at the earliest. ^HN",Wed Nov 01 14:38:06 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27851,27851,122096,@AmazonHelp Ooh..Thanks for your positive reply.Hope you will return the money as soon as possible.,27852,"@122096 We will get back to you with the best possible resolution, Amar. ^KS",Wed Nov 01 14:52:30 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_27862,27862,122098,@120834 @AmazonHelp As a trial I had Glasgow WORKING - but Brighton is a non-starter as others have reported - and indeed yourself.  #terribleservice,27861,@122098 Sorry to hear that. Please reach out here: https://t.co/adGZMh2kgt and we'll look into it for you. ^RS,Wed Nov 01 10:22:05 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27875,27875,122101,@AmazonHelp I am requesting to return this product since last 15 days but no response at all. WORST return policy I have ever seen.....,27873,@122101 I'm sorry about the delay. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,Wed Nov 01 10:12:44 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_27877,27877,122101,@AmazonHelp I purchased redmi4 few function of phone not working and camera quality not good. Hence don't want to replace this with same product.,27876,"@122101 here: https://t.co/2t6DQoUmNZ, we'll help look into it. 2/2 ^AP",Fri Oct 20 09:21:12 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27883,27883,122102,@AmazonHelp But I haven’t even consented to prime before I want my money back,27885,"@122102 I know this can be frustrating. After you have canceled the membership, it will automatically process a refund. ^AL",Wed Nov 01 11:41:36 +0000 2017,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_27890,27890,122103,"@AmazonHelp Yo... I've had this, is this you or is it something dodge? https://t.co/HhSD6KpG7i",27888,@122103 You can find tips here on identifying a legitimate e-mail: https://t.co/bjVXyZmUsD Let us know if you have any questions! ^KN,Wed Nov 01 10:17:11 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27894,27894,122104,@AmazonHelp Most orders I place now say that shipping date will be notified rather than an exact date. Expedited shipping taking 14 days? https://t.co/B8jCCoJ9Xo,27897,"@122104 I'm sorry for the delay! For more information on shipping to PR, visit us here: https://t.co/ShggNRpgAX ^TK",Wed Nov 01 11:09:36 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_27895,27895,122104,@AmazonHelp To be honest after three weeks where things haven't shipped I'm now canceling orders,27893,"@122104 Hi Siobhan, we aim to provide the expected delivery date in your order confirmation email. Has the date changed since then? ^TS",Wed Nov 01 10:17:18 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_27913,27913,122107,.@120474 @AmazonHelp  Very good. Pre-order album to get access to pre-sale then it doesn't work. https://t.co/wy0wzkEFdQ,27909,@122107 Sorry to see that. Please get in touch using https://t.co/xX9atdLZvE. ^BM,Wed Nov 01 10:18:27 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_28399,28399,122219,@AmazonHelp .@115821 another week of no information,28400,"@122219 Hi, please reply to the most recent email sent from us to request an update.^TS",Tue Nov 07 11:43:22 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_28401,28401,122219,@AmazonHelp .@115821 I have done this many times and received nothing. Coming up on three months. First package three weeks late today,28402,@122219 I can confirm we have received your info and are looking into this situation. We will contact you soon w/ more info. ^MW,Tue Nov 07 12:11:48 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_28397,28397,122219,@AmazonHelp I have never been provided with info of any kind. Every three days I proactively ask and someone tells me to keep waiting with no details.,28394,@122219 We are still working on this! Please be sure to watch your e-mail for further updates on this issue. ^MW,Wed Nov 01 10:50:23 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_28411,28411,122219,@AmazonHelp Still nothing. Package now two weeks late. How patient do I have to be with an issue I brought to you two months ago? @115821,28410,"@122219 Hi, apologies for the wait. What was the most recent info we provided? ^TS",Wed Nov 01 10:36:53 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
